data-division,data-items-familyName,data-items-species-speciesName,data-items-species-folders-description
Monocotyledones,ORCHIDACEAE,Corallorhiza trifida Chatel,"Ophrys Corallorhiza \[JL\], Flora Scotica ed. 1, t. xxiii, 523 (1777). i. ""Ophrys Corallorhiza Lin: In the Woods above Little Loch-Broom in Ross-shire. Scotland"" \[JL\]."
Monocotyledones,ORCHIDACEAE,Cypripedium calceolus L.,"Cypripedium Calceolus \[TA\]. i. ""Cypripedium Calceolus"" \[JL\]."
Monocotyledones,ORCHIDACEAE,Epipactis palustris (L.) Crantz,"Serapis longifolia, S. palustris Lightfoot? and S. latifolia γ Huds.? \[G\]. i. ""Serapis latifolia Huds."" \[B\]; ""By M: Bryant"" \[JL\]. Sheet 1. Serapis \[TA\]; S. longifolia and S. palustris Lightfoot \[G\], Flora Scotica ed. 1, 527 (1777)."
Monocotyledones,ORCHIDACEAE,Goodyera repens (L.) R.Br.,"Satyrium repens \[TA\], Flora Scotica ed. 1, t. xxii, 520 (1777)."
Monocotyledones,ORCHIDACEAE,Herminium monorchis (L.) R.Br.,"Ophris Monorchis \[TA\]. i. Cites Ray's Syn. 378. ii. ""The Yellow Musk Orchis. I gathered these Specimens on the Sides of the Chalk Hills by Cawsham near Reading. I have seen it likewise in some old Chalk Pits at Bulstrode near Beaconsfield, Bucks. It is in full flower about the End of June"" \[JL\]."
Monocotyledones,ORCHIDACEAE,Himantoglossum hircinum (L.) Spreng.,Satyrium hircinum \[G\].
Monocotyledones,ORCHIDACEAE,Leucorchis albida (L.) E.Mey.,"Satyrium albidum \[TA\], Flora Scotica ed. 1, 519 (1777). [Specimen at outer edge of folder is Orchis ustulata.]."
Monocotyledones,ORCHIDACEAE,Neottia nidus-avis (L.) Rich.,"Folder 1. Ophrys Nidus-Avis \[G\]. i. ""Ophrys Nidus-Avis"" \[JL\]."
Monocotyledones,ORCHIDACEAE,Neottia nidus-avis (L.) Rich.,"Folder 2. Ophrys Nidus-Avis \[TA\]. i. ""Ophrys Nidus-Avis"" \[JL\]."
Monocotyledones,ORCHIDACEAE,Neottia nidus-avis (L.) Rich.,"Folder 3. Ophrys Nidus-Avis \[TA\]. i. ""Ophrys Nidus-Avis"" \[JL\]."
Monocotyledones,ORCHIDACEAE,Ophris Nidus Avis [? TA].,"i\. ""from M: Hyde"" [JL]. ii\. ""Ophrys Nidus avis. In Overton's Grove, Heydon [Heydon, Norfolk]; found 5 Plants of it June 10th 1776"" [B]. Folder"
Monocotyledones,ORCHIDACEAE,"Ophrys Nidus Avis [? G], Flora Scotica ed. 1, 522 (1777).",Folder
Monocotyledones,ORCHIDACEAE,Ophrys Nidus Avis [? G],Ophrys apifera Huds. 1 folder. Ophrys apifera [TA]
Monocotyledones,ORCHIDACEAE,Ophrys apifera Huds.,Ophrys apifera Huds. 1 folder. Ophrys apifera [TA]
Monocotyledones,ORCHIDACEAE,Ophrys apifera Huds.,Ophrys muscifera Huds. 2 folders. Folders 1 and 2. Ophrys muscifera Huds. [G]
Monocotyledones,ORCHIDACEAE,Ophrys apifera Huds.,Orchis simia Lam. 1 folder. Orchis militaris [TA]
Monocotyledones,ORCHIDACEAE,Ophrys apifera Huds.,Orchis ustulata L. [See under Leucorchis albida]
Monocotyledones,ORCHIDACEAE,Ophrys apifera Huds.,"Platanthera bifolia (L.) Rich. 1 folder. Orchis bifolia [G], Flora Scotica ed. 1, 512 (1777)"
Monocotyledones,ORCHIDACEAE,Ophrys apifera Huds.,Platanthera? chlorantha (Cust.) Rchb. 1 folder. Orchis bifolia [TA]. [No flowers.]
Monocotyledones,ORCHIDACEAE,Ophrys apifera Huds.,Spiranthes spiralis (L.) Chevall. 1 sheet. Ophrys spiralis [TA]
Monocotyledones,POTAMOGETONACEAE,Potamogeton acutifolius Link,"Potamogeton compressum \[TA\]. i. ""I rec'd this from M' Banks for the Pot: gramineum, with w'h Ray's fig. & Loesel's do very well agree, but upon comparing the larger Specimens with the fig: in the Fl. Dan: of the Pot: compressum, & seeing the Stalk to be compress'd, I am induc'd to think (if that fig: may be trusted too) it sh'd be rather the Pot: compressum, as it agrees extremely well. The Pot: gramineum in the Flor: Dan: has shorter Leaves, lanceolate, hardly linear, & a small round Stalk with a larger & longer Spike of flowers from the Summit of the Branch. It is certainly therefore the P: compressum of Fl: Dan: & I think too of Lin:"" [JL]. [Specimen at top corner is P. obtusifolius.]"
Monocotyledones,POTAMOGETONACEAE,Potamogeton berchtoldii Fieb.,"Potamogeton pusillum \[TA\]. i. ""Pot: pusillum. It agrees well with Loesel. & Vaillant's figures. There can be no Doubt. Percy Lodge [near Colnbrook]. Pond & c."" [JL]. ii. ""Potamg. pusillum. Percy Lodge"" [JL]. [Specimen entwined with material of P. trichoides.]"
Monocotyledones,POTAMOGETONACEAE,Potamogeton crispus L.,Potamogoton crispum \[TA\]
Monocotyledones,POTAMOGETONACEAE,Potamogeton obtusifolius Mert. & Koch,Potamogeton compressum \[TA\]. [Same folder as for P. acutifolius; see JL label there.]
Monocotyledones,POTAMOGETONACEAE,Potamogeton pectinatus L.,"Folder 1. Potamogeton \[TA\]; P. marinum \[G\]. i. ""Potamogeton marinum. Mr. Crow. Norfolk"" [JL]. ii. ""The same with Mr. Crowe's P: marinum. sent by him at the same Time"" [JL]. iii. ""I imagine this to be evidently that of Ray Pag: 150. No 13 w'ch is Hudson's Syn: for P: marinum. But from Description I take the Plant to be P: pectinatum Lin:"" [JL]. Folder 2. Potamogeton pectinatum \[TA\]. i. ""Coln in Colly-mead [may mean the River Colne in Cowley meadow near Uxbridge]. Aug'. Pot: marinum is extremely like this. Fl: Dan: has scarcely any Difference"" [JL]."
Monocotyledones,POTAMOGETONACEAE,Potamogeton perfoliatus L.,"Potamogoton perfoliatum \[TA\]. i. ""P. perfoliatum. Scotland."" [JL]."
Monocotyledones,POTAMOGETONACEAE,Potamogeton polygonifolius Pourr.,"Potamogeton natans \[TA\]. i. ""P: natans"" [JL]."
Monocotyledones,POTAMOGETONACEAE,Potamogeton pusillus L.,"Potamogeton pusillum \[G\]. i. ""Potamogeton pusillum. Mr. Bryant"" [JL]. [Includes a specimen of P. trichoides.]"
Monocotyledones,POTAMOGETONACEAE,Potamogeton trichoides Cham. & Schlect.,"Folder 1. Potamogeton \[TA\]; P. marinum \[G\]. i. ""Potamogeton marinum. Mr. Crow. Norfolk"" [JL]. ii. ""The same with Mr. Crowe's P: marinum. sent by him at the same Time"" [JL]. iii. ""I imagine this to be evidently that of Ray Pag: 150. No 13 w'ch is Hudson's Syn: for P: marinum. But from Description I take the Plant to be P: pectinatum Lin:"" [JL]. Folder 2. Potamogeton pectinatum \[TA\]. i. ""Coln in Colly-mead [may mean the River Colne in Cowley meadow near Uxbridge]. Aug'. Pot: marinum is extremely like this. Fl: Dan: has scarcely any Difference"" [JL]."
Monocotyledones,POTAMOGETONACEAE,"Potamogeton pusillum [G]. i. ""Pot: pusillum pro certo. foliis oppositis alternisq: basi distinctis concordat cum fig: Vallant. t. 32. f.5."" [JL]. [Includes material of P. pusillus.]",Folder
Monocotyledones,POTAMOGETONACEAE,Potamogeton pusillum [TA],"Potamogeton pusillum \[TA\]. i\. ""Pot: pusillum. It agrees well with Loesel. & Vaillant's figures. There can be no Doubt. Percy Lodge. Ponds & c."" \[JL\]. ii\. ""Potamg. pusillum. Percy Lodge"" \[JL\]. [Includes material of P. berchtoldii.]
[See also under P. berchtoldii and P. pusillus.]"
Monocotyledones,RUPPIACEAE,Ruppiaria maritima L.,"Ruppiaria maritima \[TA\]. i\. ""Scotland. Invernesshire"" \[JL\]"
Monocotyledones,SPARGANIACEAE,Sparganium erectum L\.,"Sparganium erectum \[TA\]. i\. Cites Ray's Syn. 437. ii\. ""Great Branched Bur-reed. July. In Ditches & on Banks of Rivers common"" \[JL\]"
Monocotyledones,SPARGANIACEAE,Sparganium minimum Wallr\.,Folder 1\. Sparganium minimum \[TA\].
Monocotyledones,SPARGANIACEAE,Sparganium minimum Wallr\.,Folder 2\. Sparganium minimum \[TA\].
Monocotyledones,SPARGANIACEAE,Sparganium minimum Wallr\.,Sheet 1\. Sparganium minimum \[TA\].
Monocotyledones,SPARGANIACEAE,"Sparganium natans and S. minimum [TA], Flora Scotica ed. 1, 540 (1777). i. Cites Ray's Syn. p. 437 [TA]",Folder
Monocotyledones,SPARGANIACEAE,Sparganium natans [G]. Sheet,Sparganium natans \[G\]. Sheet
Monocotyledones,SPARGANIACEAE,"Sparganium natans [G]. i. ""Sparganium natans. Monoec: 3- and""","Sparganium natans \[G\]. i\. ""Sparganium natans. Monoec: 3- and"""
Monocotyledones,TYPHACEAE,Typha angustifolia L.,shire upon the Mountain call'd Rhiwr Glyder above the Lake Lhyn y cwn
Monocotyledones,TYPHACEAE,Lycopodium clavatum L.,"British ferns and mosses, 40 (1960)"
Monocotyledones,TYPHACEAE,Lycopodium clavatum L.,Folder
Monocotyledones,TYPHACEAE,"Lycopodium clavatum [?]. i. Cites Linn. ii. ""Anglis. Club-moss. July & Aug' This Plant is not very uncommon on Heaths, as on Bagshot, Hounslow, Hampstead Heaths &c."" [JL]",Folder
Monocotyledones,TYPHACEAE,Lycopodium clavatum [?],"Lycopodium selago L., British ferns and mosses, 36 (1960)"
Monocotyledones,TYPHACEAE,Lycopodium clavatum [?],"Folder 1\. Lycopodium selago [?]. i\. Cites Linn. ii. ""Firr Club-Moss. May & June. Upon the tops of the highest Mountains in the North of England, & Wales. It has also been found on hilly Places in the South, as on the Heaths between Godalmin [Godalming near Guildford in Surrey] & Wakehurst in Sussex, & on Shotover Hill near Oxford"" [JL]."
Monocotyledones,TYPHACEAE,Lycopodium clavatum [?],"Folder 2\. Lycopodium selago [?]. i\. Cites Linn.; Ray's Syn. 106. ii. ""Firr Club-Moss. May & June. Upon the high Mountains of Wales, & the North of England. These samples I gathered upon Leath [Leith] Hill near Darking [Dorking] in Surrey"" [JL]."
Monocotyledones,TYPHACEAE,Lycopodium clavatum [?],"Folder 3\. Lycopodium selago [?]. i\. ""Lycopodium Selago. Scotland. Stew'. [Stuart]"" [JL]."
Monocotyledones,SELAGINELLACEAE,"Selaginella selaginoides (L.) Link, British ferns and mosses, 44 (1960)\.","Lycopodium selaginoides \[?\. Flora Scotica ed. 1, 686 (1777)\. i\. ""Lycopodium selaginoides"" \[?\]. ii\. ""I should be glad if you w'd mention the Place of Growth"" \[JL\]"
Monocotyledones,SELAGINELLACEAE,"Selaginella selaginoides (L.) Link, British ferns and mosses, 44 (1960)\.","Lycopodium selaginoides \[?\. i\. ""Lycopodium selaginoides. Scotland. Stew'. [Stuart]"" \[JL\]."
Monocotyledones,EQUISETACEAE,Equisetum hyemale L\.,"Equisetum hyemale \[TA\]. i\. ""Equisetum hyemale. In Amringdale Wood, about 3 miles from Norwich"" \[B\]; ""This is right & not a common Plant"" \[JL\]. ii. ""Equisetum nudum R., hyemale Lin: Shave-grass"" \[JL\]."
Monocotyledones,EQUISETACEAE,Equisetum limosum L\.,"Equisetum limosum \[TA\]. i\. ""I take this to be a var. only of Equis: limosum, on Account of the striated Stalk of the Fructific: being upon a foliaceous Stalk, w'ch last will not agree w'th E. fluviatile"" \[JL\]."
Monocotyledones,EQUISETACEAE,Equisetum limosum L\.,Equisetum limosum \[TA\].
Monocotyledones,EQUISETACEAE,Equisetum palustre [G].,Equisetum palustre \[TA\]
Monocotyledones,EQUISETACEAE,"Equisetum sylvaticum L., British ferns and mosses, 59 (1960)",Equisetum sylvaticum \[TA\]
Monocotyledones,EQUISETACEAE,"Equisetum telmateja Ehrh., British ferns and mosses, 56 (1960)","Equisetum fluviatile \[?\. i\. ""Equisetum fluviatile. The Stalk not furrowed but white. The Fructif. on distinct naked Stalks like E. arvense"" \[JL\]."
Monocotyledones,OSMUNDACEAE,Osmunda regalis L\.,"British ferns and mosses, 84 (1960)"
Monocotyledones,OSMUNDACEAE,Osmunda regalis [TA].,"Osmunda Regalis a var: foliol: dentatis nast \[JL\]. ii. ""Common in our moist Woods; in a little wood, for Instance, near Cawston Decoy, ab'. 2 Miles from Heydon [in Norfolk]"" \[B\]. Folders 2 and"
Monocotyledones,OSMUNDACEAE,Osmunda regalis [G],Osmunda regalis \[G\]
Monocotyledones,POLYPODIACEAE,"Asplenium adiantum-nigrum L., British ferns and mosses, 105 (1960)","Asplenium adiantum-nigrum \[TA\]. i\. ""Viola lutea, & Portugal Asplen. from Bulstrode wch seems to be no other than Asplen: adian: nig:"" \[JL\]"
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Folder 1\. Asplenium marinum \[TA\ Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
Monocotyledones,POLYPODIACEAE,"Asplenium marinum L., British ferns and mosses, 109 (1960)",Asplenium marinum \[TA\: .
